,Dispositivo,data_hora,Temperatura,Umidade,N,P,K,pH,Produção
679,2602,2025-12-07T07:00:00.000,25.814665284982475,78.22037735346021,alto,medio,alto,4.151160483755376,13.879870255770873
680,1366,2025-12-07T08:00:00.000,24.165016192129706,57.778902765973214,medio,baixo,baixo,9.033983966308064,17.968305453602426
681,2111,2025-12-07T09:00:00.000,18.61284468634831,62.88970438216805,medio,baixo,baixo,4.068507900724442,11.606147686175369
682,2111,2025-12-07T10:00:00.000,20.42643920116068,76.18190751453805,baixo,baixo,medio,8.222198677774305,22.666925897351927
683,2602,2025-12-07T11:00:00.000,23.468123683683753,75.25800700375426,medio,baixo,medio,9.821542658356343,26.455404130405743
684,2602,2025-12-07T12:00:00.000,18.333616573324164,55.583042535388316,alto,alto,medio,6.625967968889221,5.389227538747207
685,5409,2025-12-07T13:00:00.000,24.138995290517165,74.07929929387132,alto,baixo,baixo,5.409840429975716,11.675006641877275
686,1366,2025-12-07T14:00:00.000,21.279023805525593,63.74560660213678,baixo,medio,alto,8.22922606026029,6.0683290821350795
687,5409,2025-12-07T15:00:00.000,20.875537577351206,64.48906616256066,baixo,alto,baixo,8.90276885209351,12.866386828591711
688,5409,2025-12-07T16:00:00.000,24.132879904610476,54.004399172478315,alto,medio,baixo,7.278581896467084,0
689,2111,2025-12-07T17:00:00.000,23.33278993445812,52.41804541271374,alto,baixo,baixo,9.802211651536878,5.334956481436355
690,2111,2025-12-07T18:00:00.000,20.91710150254276,71.83817920921295,baixo,medio,medio,4.310012329947766,13.412948022143748
691,2111,2025-12-07T19:00:00.000,25.477989410092743,64.893834570659,medio,medio,alto,7.028773589827169,14.953261488363193
692,2111,2025-12-07T20:00:00.000,18.75681001720031,63.10552107845538,medio,medio,medio,8.3107236839353,3.9411110852464724
693,5409,2025-12-07T21:00:00.000,23.84780682083279,71.88524685957191,alto,medio,alto,9.175842826895074,12.891824577978229
694,2111,2025-12-07T22:00:00.000,23.779303773905152,72.96538696973329,baixo,alto,baixo,5.07553367144674,7.13754495624401
695,1366,2025-12-07T23:00:00.000,21.071360682058028,54.76724503008061,baixo,medio,medio,8.800020890582088,13.28559063998089
696,2111,2025-12-08T00:00:00.000,22.978399066726354,68.30675448432925,medio,medio,medio,7.316242454311272,10.019312919828112
697,2111,2025-12-08T01:00:00.000,18.24665927084409,54.060622468330564,baixo,medio,medio,6.3793220919397795,9.708313970047076
698,2111,2025-12-08T02:00:00.000,24.772081057620703,72.54125258087137,medio,baixo,baixo,4.790290171474561,29.895045012535473
699,2602,2025-12-08T03:00:00.000,21.44529359067103,69.70865468801418,medio,alto,medio,9.191774553453474,9.239139241655625
700,1366,2025-12-08T04:00:00.000,20.431830938442882,78.69843863250374,medio,baixo,medio,4.943639249078292,19.332865411133977
701,1366,2025-12-08T05:00:00.000,25.147027677510668,52.06874049069263,medio,medio,medio,5.858727155254595,12.931423224883755
702,5409,2025-12-08T06:00:00.000,19.886968928371722,51.71164163453763,medio,alto,medio,5.740273191774621,3.204738598307615
703,5409,2025-12-08T07:00:00.000,17.77461611090932,58.465612240796005,baixo,medio,baixo,9.228484205145126,16.825004633332757
704,2111,2025-12-08T08:00:00.000,17.330112479428287,57.851170512077175,medio,medio,medio,8.036217965253389,4.877858906649095
705,2602,2025-12-08T09:00:00.000,23.81802985403692,57.409363972159994,alto,medio,baixo,8.780088383148234,5.181944055460631
706,5409,2025-12-08T10:00:00.000,18.15871194251115,77.1876374156311,medio,alto,alto,5.502807392754994,1.2742926017850014
707,5409,2025-12-08T11:00:00.000,27.264382545953094,57.48638599548518,baixo,medio,medio,7.749244597641994,13.735480489494899
708,2111,2025-12-08T12:00:00.000,15.754211776348834,58.15849178385893,baixo,alto,baixo,7.430475898862492,9.161759568734436
709,2111,2025-12-08T13:00:00.000,27.089369104870116,72.78194787253891,baixo,baixo,alto,8.996982260729627,14.81626844714106
710,5409,2025-12-08T14:00:00.000,22.633052401607856,63.4921952735162,medio,medio,medio,9.436522362887564,11.85018039821334
711,5409,2025-12-08T15:00:00.000,21.709860664388824,73.30131670865543,medio,alto,baixo,4.072940628864321,0
712,1366,2025-12-08T16:00:00.000,20.36524273957315,51.96098472693156,medio,baixo,medio,8.044119514352756,8.552323825712273
713,2602,2025-12-08T17:00:00.000,23.197408343056214,64.62713581020154,baixo,medio,baixo,4.311014794718374,8.211680065605051
714,1366,2025-12-08T18:00:00.000,21.887095892725455,51.00840800549848,baixo,baixo,alto,7.2931519904641355,16.004543952917388
715,5409,2025-12-08T19:00:00.000,25.309905646049565,51.87959610366064,medio,medio,alto,5.725796374262069,4.601413724450995
716,1366,2025-12-08T20:00:00.000,22.34268294598612,77.19312360033233,medio,medio,alto,5.840659597132847,2.586187389798665
717,1366,2025-12-08T21:00:00.000,22.450905284385634,54.17736113352785,baixo,medio,medio,6.11775102071414,1.6952436845613141
718,5409,2025-12-08T22:00:00.000,20.90916336335843,65.97262046825651,medio,baixo,medio,7.72775469429766,8.89585268945678
719,2111,2025-12-08T23:00:00.000,21.829163128836797,62.33286807802119,baixo,baixo,medio,6.004299794012615,17.03607333847943
720,5409,2025-12-09T00:00:00.000,22.923405306676177,60.42029978776528,alto,baixo,baixo,8.396194303541682,18.123826834484845
721,2111,2025-12-09T01:00:00.000,16.869494822030124,76.99500037061817,alto,medio,medio,6.427164313443218,7.1981503626127585
722,5409,2025-12-09T02:00:00.000,17.955443733682863,50.65470190326469,baixo,medio,medio,4.410119201859752,10.307498554912307
723,5409,2025-12-09T03:00:00.000,24.229792282068146,69.91369058526767,baixo,alto,baixo,8.702559054904643,6.122761560309777
724,5409,2025-12-09T04:00:00.000,22.512596314383824,78.9018330264065,medio,medio,medio,5.714549947556236,9.935577151266354
725,2602,2025-12-09T05:00:00.000,21.448049990941964,66.80504550385525,baixo,medio,alto,6.596601277595576,4.531266587182295
726,2111,2025-12-09T06:00:00.000,22.05530179919618,78.10467386099276,medio,alto,alto,8.112663299331409,4.789874769225767
727,2602,2025-12-09T07:00:00.000,23.042745116085012,51.56773637858071,alto,medio,baixo,5.994736942892272,0
728,5409,2025-12-09T08:00:00.000,20.380720959071915,62.56379957222484,medio,alto,baixo,4.3395139368802935,6.586827967543795
729,1366,2025-12-09T09:00:00.000,19.665085823793063,57.804733728861535,alto,medio,baixo,6.243526282076882,5.053794556794786
730,2602,2025-12-09T10:00:00.000,22.587535765293044,71.9246289494219,medio,baixo,alto,9.666691496165821,23.588025302446567
731,2111,2025-12-09T11:00:00.000,19.064881667154904,79.4389127149174,baixo,baixo,baixo,7.850406383791349,8.018069454478923
732,5409,2025-12-09T12:00:00.000,23.224758267143415,57.695901873327436,medio,medio,medio,8.028874892003241,7.822323120286095
733,2602,2025-12-09T13:00:00.000,16.89224918728648,69.62523804422223,medio,baixo,baixo,7.793692921825839,0.6664440896943113
734,1366,2025-12-09T14:00:00.000,25.087466911976932,55.9429289827922,medio,medio,medio,5.1939528337566205,10.041068458297932
735,2602,2025-12-09T15:00:00.000,23.41779244723913,66.95990763714829,baixo,medio,medio,6.510003184613681,10.973035750908815
736,2111,2025-12-09T16:00:00.000,22.768089202941628,63.91797460065008,baixo,medio,medio,8.505638790179908,1.221164593326378
737,2602,2025-12-09T17:00:00.000,24.948072951836544,79.16015988894611,alto,medio,baixo,4.608237385318954,8.164696208495673
738,1366,2025-12-09T18:00:00.000,26.99642333338773,68.255818180894,baixo,baixo,medio,5.667116656538274,20.278483122301456
739,1366,2025-12-09T19:00:00.000,25.043110195054393,60.485191162604565,alto,medio,baixo,5.657914650795122,3.3644351412624816
740,2111,2025-12-09T20:00:00.000,16.477377306005064,53.422873546638,alto,medio,medio,6.592113565567036,0.22878070578018628
741,1366,2025-12-09T21:00:00.000,18.161269099792896,54.537404862048035,medio,alto,alto,9.88221244565311,5.993685166079812
742,5409,2025-12-09T22:00:00.000,20.125544266912964,56.75950789853705,medio,medio,baixo,4.405015280102932,0
743,1366,2025-12-09T23:00:00.000,22.0782731506325,57.52899984020894,medio,alto,alto,7.11220596628357,7.436619226968448
744,5409,2025-12-10T00:00:00.000,23.55297706140737,75.51848173523413,alto,medio,medio,5.076188092073263,5.049304740992785
745,2602,2025-12-10T01:00:00.000,19.822768560539604,66.83668364847574,baixo,medio,baixo,9.824059272458465,10.809886347028893
746,5409,2025-12-10T02:00:00.000,22.560300293431236,65.70172734123099,medio,baixo,medio,4.679821028364785,31.239476076817223
747,5409,2025-12-10T03:00:00.000,19.73385120294003,53.443066156076526,medio,medio,baixo,6.421606014169548,0.8072090121790336
748,2602,2025-12-10T04:00:00.000,20.165446591024157,75.80419080048304,medio,medio,medio,8.427309909007636,11.066272033158292
749,1366,2025-12-10T05:00:00.000,17.78001670945533,71.68442909625452,medio,medio,medio,8.22732656816467,2.3624612709082697
750,5409,2025-12-10T06:00:00.000,19.23030026166729,52.03005085700005,medio,medio,baixo,6.536371821363593,10.04858577394716
751,1366,2025-12-10T07:00:00.000,17.944946183151,71.23505291689307,medio,medio,medio,6.07914500771631,0
752,2602,2025-12-10T08:00:00.000,19.072380241068004,66.30614652027938,alto,medio,alto,6.385674271317224,8.159572440211997
753,2111,2025-12-10T09:00:00.000,25.160925389823518,52.45176037240335,baixo,medio,alto,5.585657578951835,2.2647699610162597
754,1366,2025-12-10T10:00:00.000,19.15180333350417,63.74901924585969,alto,baixo,medio,5.231997632240799,6.672552973485102
755,1366,2025-12-10T11:00:00.000,29.897146194512175,64.54088861390142,medio,alto,alto,6.89823818535334,2.363671008425938
756,2111,2025-12-10T12:00:00.000,23.479953702642668,54.97323620489827,alto,baixo,medio,5.611202536405644,19.079047225275048
757,2111,2025-12-10T13:00:00.000,22.554508371084623,78.37094441000846,medio,baixo,medio,5.724769989383501,21.446154000940922
758,2602,2025-12-10T14:00:00.000,19.42492665945636,75.49926114441986,medio,medio,alto,7.940536380847343,9.898464237034869
759,1366,2025-12-10T15:00:00.000,24.100929638226972,70.07067011987326,baixo,medio,medio,9.811223990199354,6.122971503397322
760,1366,2025-12-10T16:00:00.000,20.27308652128668,63.86886683001822,alto,medio,medio,7.62182320335625,5.989825036869333
761,2602,2025-12-10T17:00:00.000,22.366029443936085,62.35296624753526,baixo,baixo,medio,4.4618768023897974,11.652574045684604
762,1366,2025-12-10T18:00:00.000,29.680253614806382,69.52920401452863,alto,medio,alto,4.453501683124402,7.243999052960642
763,5409,2025-12-10T19:00:00.000,21.71182030082605,66.36295608220716,alto,medio,alto,9.708539325073396,8.256874743497365
764,5409,2025-12-10T20:00:00.000,25.447819978857027,51.86819317645657,baixo,alto,medio,5.783744741844002,13.37353538560506
765,5409,2025-12-10T21:00:00.000,19.89047072462234,65.37507946310996,baixo,alto,medio,4.552401916494853,1.3691006345573258
766,1366,2025-12-10T22:00:00.000,21.895034528509115,74.19210851698519,medio,medio,medio,7.594267522902289,15.368731458917665
767,5409,2025-12-10T23:00:00.000,27.31240190690653,63.77719632790874,baixo,medio,medio,7.741892669741596,16.115916418892848
768,5409,2025-12-11T00:00:00.000,20.119098826636698,51.55869732662805,alto,medio,baixo,7.891028920712129,1.0802009312173089
769,2602,2025-12-11T01:00:00.000,27.437345673990787,73.588345981521,baixo,baixo,medio,5.604412167145248,13.633929401293441
770,2602,2025-12-11T02:00:00.000,24.123255806366426,56.04091346407923,baixo,medio,medio,4.09066410528685,8.345999781113228
771,2111,2025-12-11T03:00:00.000,20.312599672317198,57.758625046641164,alto,medio,medio,9.790092216726832,3.4151674324279755
772,2111,2025-12-11T04:00:00.000,23.897223217166562,54.941190602968874,medio,alto,baixo,5.505358274146615,14.92351670664587
773,2111,2025-12-11T05:00:00.000,24.91766334888019,59.90645194614493,alto,baixo,baixo,8.056157728315284,12.698665313670853
774,2111,2025-12-11T06:00:00.000,23.86542988665159,72.70254517065905,medio,medio,alto,8.239779219272258,5.643267291598439
775,2602,2025-12-11T07:00:00.000,17.28932584032863,65.58157578511812,medio,medio,medio,7.660044502476914,0
776,2602,2025-12-11T08:00:00.000,19.818588472525395,56.146438224521376,medio,medio,baixo,5.877444365281889,10.725914130370867
777,2602,2025-12-11T09:00:00.000,21.257444093345487,76.33490234456123,medio,baixo,medio,5.626577522584395,17.870953299430173
778,5409,2025-12-11T10:00:00.000,21.776699712699862,76.38745564854588,medio,alto,medio,7.586009696216219,6.777953330632231
779,5409,2025-12-11T11:00:00.000,23.862016292652033,76.11735275138021,medio,medio,baixo,9.196573801670148,12.852689189769551
780,2111,2025-12-11T12:00:00.000,22.533103002799763,57.16388634144618,medio,medio,medio,9.680402373540375,5.73344697319852
781,5409,2025-12-11T13:00:00.000,17.993966923869696,63.537180325429645,baixo,baixo,medio,4.635434826422546,4.607551081935274
782,1366,2025-12-11T14:00:00.000,23.14059355301789,79.54968968422625,medio,medio,medio,4.928971675586319,10.841384652329898
783,2602,2025-12-11T15:00:00.000,23.83175723585147,73.16037428929971,baixo,medio,medio,9.668417552698479,11.328395181129386
784,2111,2025-12-11T16:00:00.000,23.679371343793118,50.81502263676679,medio,baixo,medio,8.419211370008755,20.25317734681456
785,2111,2025-12-11T17:00:00.000,25.242342176663865,51.956137737814764,baixo,baixo,alto,9.297962948978638,10.577370415774201
786,1366,2025-12-11T18:00:00.000,24.50176646364671,63.91794130436998,medio,alto,medio,5.215795804812059,7.040414657405301
787,5409,2025-12-11T19:00:00.000,23.37754023768531,77.27660617584681,medio,baixo,baixo,7.525515226656411,14.228602355900074
788,2111,2025-12-11T20:00:00.000,21.78950286562406,66.16105393858143,baixo,baixo,baixo,8.206837566504841,0.6971332995154937
789,5409,2025-12-11T21:00:00.000,17.017117199452024,64.9343752410287,baixo,medio,medio,8.080671312681837,6.085101051094525
790,5409,2025-12-11T22:00:00.000,23.288854657397756,53.16421099869892,baixo,medio,medio,6.4489101452001885,15.90623799775907
791,1366,2025-12-11T23:00:00.000,22.623063061489333,69.70340314172881,medio,baixo,baixo,4.092369350147851,8.41932157452355
792,2111,2025-12-12T00:00:00.000,22.81473651158612,74.66309481800677,alto,medio,medio,7.497556340825579,5.273168356744064
793,5409,2025-12-12T01:00:00.000,18.169754272539073,61.41260022522687,baixo,baixo,baixo,5.518609235077653,0.5305224054361201
794,5409,2025-12-12T02:00:00.000,18.756830378775213,73.26835552775982,medio,baixo,medio,6.701525476857342,15.671412274162712
795,1366,2025-12-12T03:00:00.000,25.15945855999871,78.93429961702435,medio,baixo,medio,9.745486090502904,37.277129456449565
796,1366,2025-12-12T04:00:00.000,21.881334538430036,56.112993773830674,medio,alto,medio,6.3942119058546085,4.957884456219047
797,5409,2025-12-12T05:00:00.000,24.044502092117874,65.69988893584224,alto,baixo,medio,9.03880963998656,16.36726839865644
798,1366,2025-12-12T06:00:00.000,22.084955128391382,58.614138742537264,medio,baixo,baixo,5.131243634495506,10.24830284931113
799,5409,2025-12-12T07:00:00.000,22.089268418487237,73.78563257101519,medio,medio,medio,8.034762988150174,1.827267213265399
800,2111,2025-12-12T08:00:00.000,24.814851417927994,67.32780097643473,baixo,alto,baixo,9.862041726633661,6.189046491379389
801,2602,2025-12-12T09:00:00.000,20.45186581534788,69.0374725265091,baixo,baixo,alto,4.611358605237621,12.965098709134127
802,1366,2025-12-12T10:00:00.000,22.28836233082295,73.93742478847682,baixo,medio,baixo,4.049919653363152,0
803,2602,2025-12-12T11:00:00.000,20.613174133884872,61.879114179873646,baixo,baixo,alto,6.6014967557956865,0.1326434969948691
804,5409,2025-12-12T12:00:00.000,20.696511317703052,77.4527020522113,medio,medio,medio,4.555752898308203,16.602828043316876
805,5409,2025-12-12T13:00:00.000,21.072483629594082,65.9908660173842,medio,medio,medio,8.490306098057388,4.893136179159988
806,5409,2025-12-12T14:00:00.000,22.666401314901137,54.73864468506044,medio,medio,medio,9.487291983091353,13.63626247559078
807,2602,2025-12-12T15:00:00.000,20.563754135009567,70.87697354506408,baixo,medio,alto,6.604125836252553,5.345458360877988
808,5409,2025-12-12T16:00:00.000,25.767268376720562,73.79784051314763,baixo,medio,baixo,5.552269852932646,5.876755031469317
809,1366,2025-12-12T17:00:00.000,19.316178093341488,59.5028503120258,medio,baixo,baixo,6.606419914039659,8.359133239479606
810,2111,2025-12-12T18:00:00.000,21.43938506751592,75.71537770996258,alto,medio,medio,8.340686907100006,4.014607933809109
811,2111,2025-12-12T19:00:00.000,20.680806825177477,77.184297642973,baixo,baixo,baixo,4.054324969482225,8.837807988611953
812,1366,2025-12-12T20:00:00.000,26.3409336530612,58.30713462133427,alto,medio,baixo,7.536723936908183,5.391533769145328
813,2111,2025-12-12T21:00:00.000,22.589664329534724,79.50564418145666,medio,alto,alto,7.679750109324274,0
814,2602,2025-12-12T22:00:00.000,25.095533618405906,54.22134584146275,medio,alto,alto,7.826129481375613,7.911059501283911
815,5409,2025-12-12T23:00:00.000,17.543318880889082,56.0604700520747,medio,alto,medio,5.452132479885263,3.2596268630146104
816,5409,2025-12-13T00:00:00.000,22.801150797607775,55.52674517714078,baixo,medio,alto,8.28431634026876,5.360878337613574
817,5409,2025-12-13T01:00:00.000,24.66889238687031,76.81969130023612,baixo,medio,medio,4.548348917990658,2.1926607124501802
818,2602,2025-12-13T02:00:00.000,22.246851967826274,69.62877656974885,medio,baixo,baixo,5.195622018800805,20.39183725942066
819,2602,2025-12-13T03:00:00.000,25.196441125196053,54.563128496668185,medio,medio,medio,9.26482027992689,14.309136823301777
820,2602,2025-12-13T04:00:00.000,20.448134649698883,63.20970255105047,alto,medio,medio,8.432338904359398,11.480603076913969
821,1366,2025-12-13T05:00:00.000,26.22804232055674,68.45894075209407,medio,medio,alto,4.082473324068071,8.940762693339515
822,2602,2025-12-13T06:00:00.000,28.89669437085775,52.5039225496815,baixo,medio,baixo,5.490257562218801,0
823,2111,2025-12-13T07:00:00.000,20.911484318681023,76.47249105222016,medio,baixo,medio,5.286438897958988,29.398451839295824
824,1366,2025-12-13T08:00:00.000,20.663492435797686,74.10810606324605,baixo,medio,baixo,5.6248379682218355,5.46447033376304
825,1366,2025-12-13T09:00:00.000,26.360153431353105,65.15620320729914,medio,alto,baixo,5.485358621679318,2.3416391713886435
826,1366,2025-12-13T10:00:00.000,26.73871643719214,79.01379845777511,medio,baixo,baixo,4.375157774457074,22.981955182627225
827,2602,2025-12-13T11:00:00.000,20.431419918540193,62.53282937825299,alto,medio,alto,6.753643099580922,11.995544336741297
828,1366,2025-12-13T12:00:00.000,20.73943954871243,79.52330957109493,medio,alto,alto,8.39640084871699,6.0041154659070815
829,2602,2025-12-13T13:00:00.000,21.154646173418477,70.03759996410881,medio,medio,medio,7.640390348304619,14.824227888170455
830,2602,2025-12-13T14:00:00.000,17.96664846689717,69.04013819761825,medio,medio,medio,8.037230011588479,11.229441901458303
831,1366,2025-12-13T15:00:00.000,19.244044160547404,54.978646858873546,alto,baixo,medio,4.486895071217435,0
832,5409,2025-12-13T16:00:00.000,18.987577699743795,76.45783274913933,baixo,medio,baixo,9.708944261060722,2.2349266591396875
833,5409,2025-12-13T17:00:00.000,19.696607304687614,62.82469063761845,baixo,alto,baixo,9.03095100305815,9.904051879437327
834,1366,2025-12-13T18:00:00.000,21.895945337839656,54.86700217347438,baixo,medio,medio,8.830541910973977,0
835,5409,2025-12-13T19:00:00.000,22.702644197609562,50.378225599272774,baixo,medio,medio,8.937902830250605,5.411398911814499
836,2111,2025-12-13T20:00:00.000,26.65150147844223,66.79267050915148,medio,baixo,medio,9.596263048796569,26.833807754977713
837,2111,2025-12-13T21:00:00.000,19.004937877783625,65.82198866368029,medio,baixo,baixo,7.265523796682186,4.80632214613378
838,2602,2025-12-13T22:00:00.000,24.95296719542975,71.58060867107476,medio,alto,baixo,5.201692107205755,4.531843359765639
839,5409,2025-12-13T23:00:00.000,21.358033467323473,76.70774159053406,baixo,medio,baixo,7.700701647115247,4.213247184479102
840,2111,2025-12-14T00:00:00.000,21.8516088710427,52.382197539290885,medio,medio,medio,8.457288962007635,4.186472319858742
841,1366,2025-12-14T01:00:00.000,24.02445847649981,71.94489471021087,medio,baixo,alto,8.427504360124153,17.508345846739825
842,5409,2025-12-14T02:00:00.000,18.631833935313104,55.62235832292747,medio,medio,medio,7.128694145001281,16.132679641556674
843,2111,2025-12-14T03:00:00.000,23.147229238552153,75.74531159471492,medio,alto,alto,4.410752316001468,15.755280971144177
844,2111,2025-12-14T04:00:00.000,22.49935662463917,74.57190541584968,medio,medio,medio,6.226677630580767,4.115568292477858
845,1366,2025-12-14T05:00:00.000,23.47735379202445,66.22381264956633,baixo,baixo,medio,9.524599650780143,22.022244037456133
846,2602,2025-12-14T06:00:00.000,22.867505931723453,71.30728395869934,baixo,medio,baixo,7.506693458544556,4.130562166291716
847,1366,2025-12-14T07:00:00.000,29.365900419732682,59.43050339551245,alto,medio,alto,7.229991659534281,10.945026262834862
848,2602,2025-12-14T08:00:00.000,20.08678004724605,64.13503696798443,alto,medio,medio,5.613121086293161,6.030174122881774
849,2111,2025-12-14T09:00:00.000,20.407009134994546,74.64910693131415,medio,alto,baixo,6.210693519499474,2.2231255263503353
850,2602,2025-12-14T10:00:00.000,20.13057842072571,63.777955915196415,baixo,medio,medio,9.372076534919016,10.881096673668871
851,2111,2025-12-14T11:00:00.000,20.333568642519236,60.733947959763256,medio,alto,medio,7.9987782851610145,6.196398629775743
852,2111,2025-12-14T12:00:00.000,20.087838618080447,64.82637341750899,medio,medio,medio,8.724322160513998,4.66782688680642
853,5409,2025-12-14T13:00:00.000,25.567049593322654,74.84747757311655,medio,baixo,alto,6.726072538405931,20.77466896009033
854,2602,2025-12-14T14:00:00.000,26.261512743969565,60.05624142112618,baixo,medio,medio,7.7814833167369475,3.548327852508623
855,2602,2025-12-14T15:00:00.000,20.287761118751572,55.21284779407232,baixo,baixo,medio,5.490301652459245,0
856,2602,2025-12-14T16:00:00.000,19.502933280687316,71.36042060992342,medio,alto,baixo,8.232764981700917,5.431797260174607
857,1366,2025-12-14T17:00:00.000,23.414246669159212,74.77934638124245,medio,medio,baixo,6.565608002220024,1.744407765960418
858,5409,2025-12-14T18:00:00.000,20.343330867157086,53.019124355706,baixo,medio,baixo,6.655273088888474,3.828600856943727
859,5409,2025-12-14T19:00:00.000,23.898795453266533,57.19622338267834,baixo,medio,baixo,7.89593394746129,12.788469025559571
860,5409,2025-12-14T20:00:00.000,22.6087690625539,54.25915969282982,medio,baixo,medio,9.61768372881356,21.97542495819288
861,1366,2025-12-14T21:00:00.000,17.452767655008305,60.438242347465,alto,medio,medio,4.3840380796517255,4.128755282659805
862,2602,2025-12-14T22:00:00.000,26.642515603990184,63.51052936716238,alto,medio,baixo,8.948459424082046,7.226866831871655
863,2602,2025-12-14T23:00:00.000,27.387633019286564,72.4647901088992,medio,baixo,alto,5.7542986624731585,39.94875887425362
864,2602,2025-12-15T00:00:00.000,20.16163392854684,69.53442754645022,medio,medio,baixo,6.663516727038267,8.802298425549862
865,5409,2025-12-15T01:00:00.000,20.83689532019205,68.62785702435293,baixo,baixo,medio,4.1314799726500535,8.37144946761465
866,5409,2025-12-15T02:00:00.000,22.857596172174716,60.57124839828963,medio,medio,baixo,5.806276467005878,0
867,2111,2025-12-15T03:00:00.000,23.003370369961075,75.24342659254279,medio,medio,medio,7.015787455780783,12.437742064181439
868,1366,2025-12-15T04:00:00.000,23.97563281801849,64.13861502194493,medio,baixo,baixo,4.337056464084634,17.77347652451558
869,1366,2025-12-15T05:00:00.000,28.03061361629905,79.37314814045463,medio,alto,medio,6.946574376298991,5.156256223668524
870,5409,2025-12-15T06:00:00.000,21.469158317517852,69.0242641488721,baixo,baixo,medio,9.562663773150565,13.26288259108409
871,2111,2025-12-15T07:00:00.000,19.60510826638464,53.78794224693508,baixo,baixo,alto,4.632359308646832,3.2237292312135475
872,2602,2025-12-15T08:00:00.000,17.86204231595642,70.28532686226302,medio,baixo,baixo,8.586644368453026,5.77244804057486
873,5409,2025-12-15T09:00:00.000,19.80720988017424,59.75312046295097,baixo,medio,baixo,6.458026320255955,0
874,1366,2025-12-15T10:00:00.000,21.900619081378608,70.58981590058292,baixo,medio,baixo,7.931042287146028,4.83166150009461
875,1366,2025-12-15T11:00:00.000,27.383673590553364,52.089234444872176,alto,medio,medio,5.561419587911376,14.59948415672305
876,1366,2025-12-15T12:00:00.000,20.447166102891487,55.24644311527878,medio,baixo,baixo,4.95695357524815,3.4866044000005942
877,2602,2025-12-15T13:00:00.000,22.671363854916695,75.67211776717359,medio,baixo,alto,4.962775685627358,20.541773701382873
878,1366,2025-12-15T14:00:00.000,21.950731311781745,56.81538671070545,alto,medio,medio,4.422951673858868,2.9685691822057096
879,2602,2025-12-15T15:00:00.000,25.56517982034425,75.1112337572882,alto,alto,medio,5.113880229407458,8.715561733187657
880,2602,2025-12-15T16:00:00.000,29.580797277620867,58.37828265363231,medio,alto,medio,7.985316309933809,6.836424872930461
881,2602,2025-12-15T17:00:00.000,20.40739368123904,69.28645730176123,alto,baixo,baixo,9.290143671061049,4.435837605339187
882,5409,2025-12-15T18:00:00.000,20.531681672445334,70.82451720529494,medio,medio,baixo,8.884754113546972,13.159442593539165
883,2602,2025-12-15T19:00:00.000,25.132482631207218,65.3796425943516,medio,alto,medio,8.110805859246906,11.668219858523363
884,2111,2025-12-15T20:00:00.000,24.045674468878936,59.15932030090194,medio,medio,medio,4.662591180466616,6.16977358039944
885,1366,2025-12-15T21:00:00.000,27.540121977208102,56.379331291132885,medio,alto,baixo,5.7351246777756995,8.560464115628822
886,5409,2025-12-15T22:00:00.000,23.751784555977892,50.995680636872784,medio,baixo,baixo,5.858841251934814,13.34170348900956
887,1366,2025-12-15T23:00:00.000,20.922123727638823,59.11839203722171,medio,alto,alto,5.499741678385727,8.675156512175436
888,2602,2025-12-16T00:00:00.000,23.77196449207693,69.5948837159385,baixo,medio,baixo,7.0900339582583385,0
889,5409,2025-12-16T01:00:00.000,25.326110741748725,78.14914455345448,medio,alto,alto,7.213322889278036,12.034684350897944
890,2111,2025-12-16T02:00:00.000,24.461446543592093,76.13613446789157,baixo,medio,medio,6.141315851026661,5.337786539795731
891,2602,2025-12-16T03:00:00.000,23.521822093321894,72.98194329605909,medio,medio,baixo,6.122734952418616,5.860296730781775
892,1366,2025-12-16T04:00:00.000,25.200024068767462,73.65342029759896,medio,alto,baixo,8.971333587436488,19.333622826028094
893,2111,2025-12-16T05:00:00.000,25.50788677133702,69.94954710427986,medio,baixo,baixo,8.735757089918113,19.273189994356095
894,2602,2025-12-16T06:00:00.000,26.14647697311258,57.80860572698009,medio,medio,medio,5.846774990084474,8.862877993045963
895,2111,2025-12-16T07:00:00.000,23.94612966276893,77.21585092117489,alto,medio,medio,9.482730663239556,0
896,2602,2025-12-16T08:00:00.000,21.498645759049438,70.12196935717502,medio,medio,medio,9.716890102015036,15.827948711870155
897,5409,2025-12-16T09:00:00.000,22.440141059299968,66.8132189294132,medio,alto,alto,5.960455252180245,0
898,2602,2025-12-16T10:00:00.000,25.61952689952507,53.32968407640443,medio,baixo,medio,6.12654969275833,18.633704662838102
899,5409,2025-12-16T11:00:00.000,19.549192987038293,63.411666314192765,baixo,medio,baixo,7.033804920531753,3.6453132064197535
900,2602,2025-12-16T12:00:00.000,23.106019926618703,63.81074813605779,baixo,medio,baixo,9.646724875202041,13.087987249671848
901,2602,2025-12-16T13:00:00.000,20.819983563017917,75.9369082856801,baixo,baixo,alto,9.25791659885387,14.600040537091225
902,1366,2025-12-16T14:00:00.000,22.086234468804452,66.39944660563366,medio,medio,baixo,4.615407775501539,5.883531654815969
903,2111,2025-12-16T15:00:00.000,25.835355587821894,61.41201646911229,medio,baixo,baixo,6.356384459628497,17.572533532608624
904,2111,2025-12-16T16:00:00.000,22.57329720405971,79.30400985531978,alto,medio,medio,7.320227138498631,6.407743722689354
